L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_qd,avg_read_await_ms,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,await_ms,beamwidth,block_latency_count,block_latency_log,block_latency_mean_ms,block_latency_p50_ms,block_latency_p95_ms,block_latency_p99_ms,block_latency_status,block_latency_trace_dev,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,configured_L,configured_route,dataset,device,disk_metrics_reason,disk_metrics_status,disk_sanity_read_bytes,effective_device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,iostat_log,max_await_ms,max_cpu_pct,max_disk_util_pct,max_qd,max_read_await_ms,max_read_iops,max_read_mb_s,max_rss_kb,max_tau_m,max_threshold_version,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qdepth,qps,query_count,query_label_file,read_await_ms,read_iops,read_mb_s,recall,recall_at,requested_device,resolved_route,returncode,route,sample_count,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,tau_m,threads,threshold_version
100,0.121385,712.683085,75.437207,4310.480957,10.14862,0.121385,83603.946088,615.191662,0.0,0.0,0.121385,4,252266,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u5/t4/block_latency.log,0.117686,0.11,0.2,0.23,ok_bpftrace,271581189,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,3.022381,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u5/t4/iostat.log,0.136238,1877.281878,100.064755,13.810871,0.136238,119515.190577,880.033337,40112,5972,1,0.0,0.0,50000.0,0.0,119.011002,31.099,0,5972,1,4280.0,4816.0,6942.0,5231.0,40308,0,,default-heuristic,40112,10.14862,907.441406,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,0.121385,83603.946088,615.191662,,10,nvme1n1,graph,0,auto,7,0.05,0.05,0.05,intersect,4,5972,4,1
100,0.130891,980.828263,64.825142,5107.958984,16.417067,0.130891,125429.193261,922.897628,0.0,0.0,0.130891,4,250885,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u5/t8/block_latency.log,0.127432,0.12,0.22,0.29,ok_bpftrace,271581189,5.0%,0.05,0.05,u5,1000,0.05,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.011565,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u5/t8/iostat.log,0.131571,2318.8005,100.152898,25.745654,0.131571,196681.214087,1446.53653,43956,5972,1,0.0,0.0,50000.0,0.0,118.857002,30.978,0,5972,1,5054.0,5747.0,9282.0,6383.0,47316,0,,default-heuristic,43956,16.417067,1536.328247,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u5/queries.spmat,0.130891,125429.193261,922.897628,,10,nvme1n1,graph,0,auto,5,0.05,0.05,0.05,intersect,8,5972,8,1
100,0.102497,263.543923,95.56447,3554.400879,3.436533,0.102495,33527.422195,246.71858,0.662171,0.015002,0.102497,4,253163,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t1/block_latency.log,0.099011,0.1,0.13,0.16,ok_bpftrace,271581189,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,7.550923,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t1/iostat.log,0.103601,1555.821674,100.55608,3.665441,0.103601,35905.83738,264.086511,34948,5972,1,5.956839,0.162917,100000.0,0.0,119.235001,28.354,0,5972,1,3526.0,3980.0,5611.0,4217.0,34984,0,,default-heuristic,34948,3.436533,275.494232,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,0.102495,33527.422195,246.71858,,10,nvme1n1,graph,0,auto,16,0.1,0.1,0.1,intersect,1,5972,1,1
100,0.114544,695.840091,86.265107,4152.137207,11.499631,0.114545,100390.422762,738.712623,0.794338,0.02172,0.114544,4,252350,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t4/block_latency.log,0.11114,0.11,0.18,0.22,ok_bpftrace,271581189,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.51782,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t4/iostat.log,0.115988,1877.712471,100.041591,13.557395,0.115988,119369.028517,878.15339,40276,5972,1,3.969884,0.108552,100000.0,0.0,119.0,27.371,0,5972,1,4126.0,4630.0,5598.0,4990.0,40060,0,,default-heuristic,40276,11.499631,943.461243,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,0.114545,100390.422762,738.712623,,10,nvme1n1,graph,0,auto,6,0.1,0.1,0.1,intersect,4,5972,4,1
100,0.142704,972.520225,70.096915,5284.469238,17.886628,0.142696,125333.978396,922.135741,6.950119,0.083386,0.142704,4,251445,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t8/block_latency.log,25413.407304,0.13,0.23,0.3,ok_bpftrace,271581189,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.014354,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u10/t8/iostat.log,0.155515,2290.791605,100.02536,26.603967,0.155515,171057.257829,1258.092718,42104,5972,1,27.81152,0.333676,100000.0,0.0,118.832001,39.605,0,5972,1,5232.0,6041.0,9408.0,6795.0,47156,0,,default-heuristic,42104,17.886628,1480.529419,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,0.142696,125333.978396,922.135741,,10,nvme1n1,graph,0,auto,5,0.1,0.1,0.1,intersect,8,5972,8,1
100,0.102026,263.44366,94.99336,3569.439941,3.421191,0.102006,33531.252071,246.76113,2.649006,0.035182,0.102026,4,253161,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t1/block_latency.log,0.098545,0.1,0.13,0.16,ok_bpftrace,271581189,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,7.550001,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t1/iostat.log,0.104905,1553.230191,100.534799,3.655733,0.104905,36205.857977,266.258784,35136,5972,1,19.864671,0.186172,250000.0,0.0,119.221001,26.957,0,5972,1,3553.0,3965.0,6240.0,4167.0,35108,0,,default-heuristic,35136,3.421191,274.735565,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,0.102006,33531.252071,246.76113,,10,nvme1n1,graph,0,auto,16,0.25,0.25,0.25,intersect,1,5972,1,1
100,0.111346,692.332115,83.731274,4119.670898,11.170658,0.111342,100320.631473,738.221957,3.177657,0.034135,0.111346,4,252112,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t4/block_latency.log,0.108833,0.11,0.17,0.22,ok_bpftrace,271581189,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.517578,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t4/iostat.log,0.112056,1865.914841,100.098462,13.455696,0.112056,120894.788973,889.119306,40300,5972,1,9.931237,0.131836,250000.0,0.0,118.959,28.409,0,5972,1,4081.0,4658.0,6773.0,5002.0,40120,0,,default-heuristic,40300,11.170658,949.541199,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,0.111342,100320.631473,738.221957,,10,nvme1n1,graph,0,auto,6,0.25,0.25,0.25,intersect,4,5972,4,1
100,0.134641,975.548781,66.724558,5070.731934,16.869299,0.134641,125291.244167,921.942469,0.0,0.0,0.134641,4,251495,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t8/block_latency.log,0.130387,0.12,0.22,0.29,ok_bpftrace,271581189,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.014251,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u25/t8/iostat.log,0.143911,2303.266469,100.037952,25.545406,0.143911,187007.626478,1376.147225,42288,5972,1,0.0,0.0,250000.0,0.0,118.833,30.441,0,5972,1,5024.0,5700.0,9066.0,6020.0,46744,0,,default-heuristic,42288,16.869299,1547.128174,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,0.134641,125291.244167,921.942469,,10,nvme1n1,graph,0,auto,5,0.25,0.25,0.25,intersect,8,5972,8,1
100,0.102197,263.5926,95.004545,3539.88208,3.426174,0.102173,33521.538343,246.676411,2.515449,0.040855,0.102197,4,253199,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t1/block_latency.log,0.098789,0.1,0.13,0.16,ok_bpftrace,271581189,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,7.553323,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t1/iostat.log,0.10375,1551.630457,100.112288,3.662731,0.10375,36020.560032,265.023197,34972,5972,1,25.827396,0.349229,500000.0,0.0,119.250999,28.061,0,5972,1,3525.0,3946.0,5248.0,4121.0,34980,0,,default-heuristic,34972,3.426174,277.037964,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,0.102173,33521.538343,246.676411,,10,nvme1n1,graph,0,auto,16,0.5,0.5,0.5,intersect,1,5972,1,1
100,0.118831,579.614837,74.015921,4222.672852,9.94051,0.118832,83654.541629,615.556295,0.993058,0.023275,0.118831,4,252369,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t4/block_latency.log,0.115059,0.11,0.19,0.23,ok_bpftrace,271581189,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,3.020972,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t4/iostat.log,0.127858,1869.832523,100.101884,13.585256,0.127858,117536.295035,864.688363,40124,5972,1,5.954526,0.139559,500000.0,0.0,119.038002,26.422,0,5972,1,4190.0,4749.0,5851.0,5175.0,40288,0,,default-heuristic,40124,9.94051,927.958679,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,0.118832,83654.541629,615.556295,,10,nvme1n1,graph,0,auto,7,0.5,0.5,0.5,intersect,4,5972,4,1
100,0.133168,979.832566,66.712004,5294.88623,16.686439,0.133168,125299.936211,921.962911,0.0,0.0,0.133168,4,250468,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t8/block_latency.log,0.128379,0.12,0.22,0.29,ok_bpftrace,271581189,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2.01463,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,/mnt/bak3/lzg/PipeANN-github/experiments/io_representative_20260514/gist960/thread_sweep/u50/t8/iostat.log,0.134459,2320.387497,100.021675,25.186013,0.134459,191424.418763,1407.702127,44212,5972,1,0.0,0.0,500000.0,0.0,118.922997,36.118,0,5972,1,5249.0,5990.0,8595.0,6444.0,46932,0,,default-heuristic,44212,16.686439,1479.536377,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,0.133168,125299.936211,921.962911,,10,nvme1n1,graph,0,auto,5,0.5,0.5,0.5,intersect,8,5972,8,1
